NUM_CONTRATO,NUM_HACIENDA,ID_OBRA_COMPLEMENTARIA,OC_NUMERO_CONTRATO,NUM_LICITACION,OBJETO,MODALIDAD,TIPO_CONTRATO,TIPO_OBRA,TOTAL_CONTRATO,AVANCE,FECHA_AVANCE,DOCUMENTOS,FOTOGRAFIAS,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,BENEFICIADOS,ORGANISMO,UA_SOLICITANTE,UA_RESPONSABLE,CONTRATISTA,RESIDENTE,SUPERVISOR_EXTERNO,FECHA_CONTRATO,FECHA_INICIO,FECHA_TERMINO,FECHA_ENTREGA,EJERCICIO
OT-180,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL DE LA ESCUELA JARDÍN DE NIÑOS VALLE DEL COBRE, UBICADA EN EN CANANEA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,681224,100,"15/08/2016	",1,5,HERMOSILLO,"AV. PEDRO F. BRACAMONTE 3, JEREZ DEL VALLE, 83175 HERMOSILLO, SON., MÉXICO",29.101533131651557,-111.01231813430786,149,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","GESTIÓN Y DESARROLLO EL RECODO, S.A. DE C.V.","RICARDO BURGOS RUIZ","GSD SOLUCIONES GLOBALES PARA EL DESARROLLO SA DE CV",16/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-181,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN DOS ESCUELAS: 1.- ESCUELA DEL JARDÍN DE NIÑOS JOSEFINA ROMO DE HUERTA UBICADA EN CALLE FRANCISCO I. MADERO #385 EN NACO, SONORA. 2.- ESCUELA TELESECUNDAIRA NO. 357 UBICADA, DOMICILIO CONOCIDO EN LA LOCALIDAD DE CUAUHTEMOC, EN NACO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,651072,100,"15/08/2016	",1,8,NACO,"AV. FRANCISCO I. MADERO 315, NACO, SON., MÉXICO",31.33005067033521,-109.94807124137878,148,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","GESTIÓN Y DESARROLLO EL RECODO, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-182,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN DOS ESCUELAS: 1.- ESCUELA DEL JARDIN DE NIÑOS DOLORES CORTEZ DE ISHIDA, UBICADA EN IGNACIO SOTO S/N, JEREZ DEL VALLE,. 2.- ESCUELA U. S. A. E. R. No. 201 UBICADA EN AVE. QUINTANA ROO 331B, COLONIA OLIVARES, EN HERMOSILLO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,791956,100,"15/08/2016	",1,10,HERMOSILLO,"IGNACIO SOTO 133, JEREZ DEL VALLE, 83175 HERMOSILLO, SON., MÉXICO",29.10145813626973,-111.01229667663574,256,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","EDIFICADORA Y COMERCIALIZADORA JUAN PABLO II S.A. DE C.V.","RICARDO BURGOS RUIZ","GSD SOLUCIONES GLOBALES PARA EL DESARROLLO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-183,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN TRES ESCUELAS: 1.- ESCUELA DEL JARDIN DE NIÑOS ROSAURA ZAPATA UBICADO EN CALLE ADALBERTO TRUQUI, PIMENTEL EN HERMOSILLO, SONORA. 2.- ESCUELA PRIMARIA VICENTE GUERRERO UBICADA PLUTARCA FINAL EN LOCALIDAD EL TAZAJAL, HERMOSILLO, SONORA. 3.- ESCUELA PRIMARIA EMILIANO ZAPATA DOMICILIO CONOCIDO, LOCALIDAD COBACHI, MUNICIPIO LA COLORADA, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,844398,100,"15/08/2016	",1,12,HERMOSILLO,"CALLE ADALBERTO TRUQUI 60, PIMENTEL, 83188 HERMOSILLO, SON., MÉXICO",29.096953625954903,-110.98641335964203,257,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSTRUPITIC, S.A. DE C.V.","RICARDO BURGOS RUIZ","GSD SOLUCIONES GLOBALES PARA EL DESARROLLO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-185,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA PRIMARIA GENERAL MARIANO ESCOBEDO, UBICADO EN CALLE 9 #2002 ENTRE CALLE 20 DE NOVIEMBRE Y 21, AGUA PRIETA SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,612366,100,"15/08/2016	",1,5,"AGUA PRIETA","AVENIDA 20 1984, MAGISTERIAL, 84269 AGUA PRIETA, SON., MÉXICO",31.3263710821544,-109.54219937324524,304,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSTRUCTORA KIOKI, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-186,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA CLUB DE LEONES 1, ABELARDO L. RODRIGUEZ ORIENTE SN ENTRE BAJA CALIFORNIA Y SONORA, EN BENJAMIN HILL, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,533464,100,"15/08/2016	",1,5,"BENJAMÍN HILL","ABELARDO L. RODRÍGUEZ SN-C, SAN FERNANDO, 83905 BENJAMÍN HILL, SON., MÉXICO",30.171463417635394,-111.10909223556519,256,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","GYEMM INMOBILIARIA Y DISEÑO EN INGENIERIA Y ARQUITECTURA, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-189,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN TRES ESCUELAS: 1.- PRIMARIA MIGUEL HIDALGO Y COSTILLA, DOMICILIO CONOCIDO S/N, LOCALIDAD DE CUCHUTA, FRONTERAS 2.- SECUNDARIA GILDARDO MENDOZA ALCANTAR, BENITO JUAREZ S/N, LOCALIDAD ESQUEDA, FRONTERAS Y 3.- TELESECUNDARIA 216, DOCTOR SAMUEL OCAÑA GARCIA S/N, EN FRONTERAS, SONORA.   ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,737186,100,"15/08/2016	",1,18,FRONTERAS,"UNNAMED ROAD, SONORA, MÉXICO",30.76358149135143,-109.59180414676666,596,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSTRUCTORA KIOKI, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-190,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN SEC. ERNESTO LORETO HUASICA, REPUBLICA DE CHILE S/N HUASABAS CENTRO, EN HUASABAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,524856,100,"15/08/2016	",1,5,HUÁSABAS,"REPÚBLICA DE CHILE, LA MOCTEZUMA, HUÁSABAS, SON., MÉXICO",29.903375657421606,-109.30496827326749,83,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","SEI CÚSPIDE, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-191,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN TRES ESCUELAS: 1.- JARDIN DE NIÑOS HEROE JESUS GARCIA, EN SAN MARTIN S/N COLONIA LOMAS NUEVAS, 2.- JARDIN DE NIÑOS BELISARIO DOMINGUEZ, DOMICILIO CONOCIDO, NACOZARI DE GARCIA Y 3.- PRIMARIA MARTIRES DE BACOBAMPO, JOSE MARIA MORELOS Y PAVON SN, EN CUMPAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,745736.8,100,"15/08/2016	",1,22,"NACOZARI DE GARCÍA","FERROCARRIL NORTE, CENTRO, 84340 NACOZARI DE GARCÍA, SON., MÉXICO",30.373629576670787,-109.6861857175827,255,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","LCK DESARROLLADORA INMOBILIARIA, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,09/07/2016,15/08/2016,15/08/2016,2016
OT-192,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN DOS ESCUELAS: 1.- JARDIN DE NIÑOS BELEM M. DE GANDARA, JESUS GARCIA S/N ACONCHI CENTRO Y 2.- TELESECUNDARIA 238, JOSE MARIA MORELOS Y PAVON S/N, BANAMICHI CENTRO EN BANAMICHI, SONORA. ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,588853,100,"15/08/2016	",1,10,BANÁMICHI,"CALLE GRAL. IGNACIO PESQUEIRA 404, ACONCHI, SON., MÉXICO",29.82586435676939,-110.22796511650085,102,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","IPD GRUPO INMOBILIARIO, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,09/07/2016,15/08/2016,15/08/2016,2016
OT-193,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL DE LA ESCUELA TELESECUNDARIA No. 169 UBICADA EN IGNACIO SOTO, EN NACORI CHICO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,531196,100,"15/08/2016	",1,5,"NÁCORI CHICO","MARIO PORTILLO, NÁCORI CHICO, SON., MÉXICO",29.688313723891298,-108.98143529891968,63,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","RAFAEL ELÍAS GALAZ ORTEGA","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-194,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA PRIMARIA RAFAEL RAMIREZ, BENITO JUAREZ S/N, SAN IGNACIO RIO MUERTO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,498914,100,"15/08/2016	",1,5,"SAN IGNACIO RÍO MUERTO","CALLE BENITO JUÁREZ GARCÍA 11, CENTRO, 85515 SAN IGNACIO RÍO MUERTO, SON., MÉXICO",27.409109413746897,-110.24728775024414,104,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","FRAFEROR, S.A. DE C.V.","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-195,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA PRIMARIA, REVOLUCION SN, LOCALIDAD PRIMERO DE MAYO (CAMPO 77), BACUM, SONORA. ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,839854,1,"15/08/2016	",1,3,BÁCUM,"JOSÉ MARÍA TOLANO, CAMPO 77, PRIMERO DE MAYO, SON., MÉXICO",27.384076349315293,-110.12125611305237,209,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","ST DE VANGUARDIA, S.A. DE C.V.","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-196,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA PRIMARIA LAZARO CARDENAS, MAXIMILIANO R. LOPEZ SN, LOCALIDAD PROGRESO (CAMPO 47), CAJEME, SONORA. ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,835440,100,"15/08/2016	",1,8,CAJEME,"MAXIMILIANO R. LÓPEZ, PROGRESO, SON., MÉXICO",27.34017861013534,-110.09373664855957,142,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","DAGOBERTO RODRÍGUEZ KIRKBRIDE","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-197,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA PRIMARIA MIGUEL HIDALGO, TURQUESA SN COLONIA RODRIGUEZ ALCAINE, EN GUAYMAS, SONORA. ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,644543,100,"15/08/2016	",1,4,GUAYMAS,"TURQUESA 7, LEONARDO RODRÍGUEZ ALCAINE, 85447 HEROICA GUAYMAS, SON., MÉXICO",27.924179987206035,-110.91434240341187,650,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CD INGENIERIA S.A. DE C.V.","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-198,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL JARDIN DE NIÑOS MIGUEL HIDALGO Y COSTILLA, OBREGON S/N COLONIA LOMA LINDA, GUAYMAS, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,379533,100,"15/08/2016	",1,5,GUAYMAS,"GARCÍA LÓPEZ SN-S GRUAS MORALES, PETROLERA, 85456 HEROICA GUAYMAS, SON., MÉXICO",27.934095253662548,-110.9268307685852,121,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CD INGENIERIA S.A. DE C.V.","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-199,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN DOS ESCUELAS: 1.- JARDIN DE NIÑOS JIN TU-RI-TAA, DOMICILIO CONOCIDO, LOCALIDAD POZO DULCE, HUATABAMPO Y 2.- PRIMARIA PROFR. ALBERTO GUTIERREZ, ALVARO OBREGON S/N, LOCALIDAD YAVAROS (ISLAS LAS VIEJAS), HUATABAMPO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,781607,100,"15/08/2016	",1,11,HUATABAMPO,"LAS PARRAS - POZO DULCE, POZO DULCE, SON., MÉXICO",26.844998428285276,-109.75012421607971,208,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","MANUEL FRANCO RAMOS","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-200,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL DE LA ESCUELA SECUNDARIA 7 DE NOVIEMBRE UBICADA EN OPOSURA Y ELISEO NAVARRO VALENZUELA, EN NOCAZARI DE GARCIA, SONORA. ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,839198,100,16/08/2016,1,5,"NACOZARI DE GARCÍA","OPOSURA 151, JESÚS GARCÍA, 84340 NACOZARI DE GARCÍA, SON., MÉXICO",30.372426254744052,-109.68616425991058,696,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","ALCCON SIGLO XXI, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,16/08/2016,16/08/2016,2016
OT-201,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN DOS ESCUELAS: 1.- JARDIN DE NIÑOS ENRIQUE MONTIJO, GUILLERMO PRIETO S/N, COLONIA NUEVA ESPERANZA Y 2.- JARDIN DE NIÑOS NUEVOS CAMINOS, HERMENEGILDO GALEANA S/N, PUERTO PEÑASCO, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,735416,100,16/08/2016,1,4,"PUERTO PEÑASCO","GUILLERMO PRIETO 430, NUEVA ESPERANZA, 83552 PUERTO PEÑASCO, SON., MÉXICO",31.34473093258409,-113.53816509246826,446,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","GYEMM INMOBILIARIA Y DISEÑO EN INGENIERIA Y ARQUITECTURA, S.A. DE C.V.","RICARDO BURGOS RUIZ","CASME INGENIERIA SA DE CV",24/06/2016,25/06/2016,16/08/2016,16/08/2016,2016
OT-202,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN JARDIN DE NIÑOS TESORO INFANTIL UBCIADO EN CALLE EDUARDO IBARRA ENTRE CUARTA Y LEON DE LA BARRERA Y/O QUINTA EN PUERTO PEÑASCO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,610965,100,15/08/2016,1,7,"PUERTO PEÑASCO","LEÓN DE LA BARRA 217, ORIENTE, 83553 PUERTO PEÑASCO, SON., MÉXICO",31.31439194964327,-113.53068172931671,232,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","MANUEL FRANCISCO CHÁVEZ RUIZ","RICARDO BURGOS RUIZ","CASME INGENIERIA SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-203,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN ESCUELA PRIMARIA IGNACIO ZARAGOZA UBICADA EN AVENIDA LÁZARO CÁRDENAS DEL RÍO, ENTRE 9 Y 10, EN SAN LUIS RIO COLORADO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,128824,100,"15/08/2016	",1,5,"SAN LUIS RÍO COLORADO","AV LÁZARO CÁRDENAS DEL RÍO B 901-909, COL DEL BOSQUE, 83480 SAN LUIS RÍO COLORADO, SON., MÉXICO",32.44254896630846,-114.78680849075317,340,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","MANUEL FRANCISCO CHÁVEZ RUIZ","RICARDO BURGOS RUIZ","CASME INGENIERIA SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-204,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN ESCUELA DEL JARDIN DE NIÑOS NARCIZO MENDOZA UBICADA EN ALVARO ORBEGÓN NUMERO CINCUENTA, EN PUERTO PEÑASCO, SONORA ","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,795284,100,"15/08/2016	",1,5,"PUERTO PEÑASCO","CALLE ALVARO OBREGÓN, CENTRO, 83550 PUERTO PEÑASCO, SON., MÉXICO",31.310766747307362,-113.53874444961548,118,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","WP DESARROLLO Y URBANIZACIONES, S.A. DE C.V.","RICARDO BURGOS RUIZ","CASME INGENIERIA SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-205,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL ESCUELA PRIMARIA MIGUEL HIDALGO ODOLFO CAMPODONICO S/N COLONIA ORIENTE, PUERTO PEÑASCO.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,843311,100,"15/08/2016	",1,1,"PUERTO PEÑASCO","RODOLFO CAMPODÓNICO 136, ORIENTE, 83553 PUERTO PEÑASCO, SON., MÉXICO",31.31356242766507,-113.52713584899902,341,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","JULAB CONSTRUCCIONES, S.A. DE C.V.","RICARDO BURGOS RUIZ","CASME INGENIERIA SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-206,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN DOS ESCUELAS: 1.- ESCUELA DEL JARDIN DE NIÑOS MANUEL TOLSA UBICADO EN CALLE LUIS DONALDO COLOSIO Y CALLE DEL BESO , QUIRIEGO, SONORA. 2.- ESCUELA PRIMARIA GENERAL ANTONIO ARMENTA UBICADA EN DOMICILIO CONOCIDO, LOCALIDAD TEPAHUI, QUIRIEGO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,699351,100,"15/08/2016	",1,9,QUIRIEGO,"IGNACIO ALLENDE, QUIRIEGO, SON., MÉXICO",27.521583322459,-109.2525851726532,75,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","MTZ CONSTRUCCIONES Y DESMONTES, S.A. DE C.V.","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-207,,0,,N/A,"REHABILITACIÓN GENERAL DEL PLANTEL EN ESCUELA PRIMARIA FRANCISCO I. MADERO UBICADA EN DOMICILIO CONOCIDO, LOCALIDAD BATACOSA, QUIRIEGO, SONORA","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,259999,100,"15/08/2016	",1,4,QUIRIEGO,"UNNAMED ROAD, BATACOSA, SON., MÉXICO",27.53078367847756,-109.40360426902771,39,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","MTZ CONSTRUCCIONES Y DESMONTES, S.A. DE C.V.","RICARDO BURGOS RUIZ","RITCHER CONTRUCCIONES, S.A. DE  C.V.",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
OT-208,,0,,N/A,"REHABILITACION GENERAL DEL PLANTEL EN TELESECUNDARIA 333, EN AMERICA # 407, TEPACHE, SONORA.","ADJUDICACIÓN DIRECTA","OBRA PÚBLICA",EDUCACIÓN,690435,100,"15/08/2016	",1,7,TEPACHE,"IGNACIO ALDAMA, TEPACHE, SON., MÉXICO",29.53216775029625,-109.52696442604065,69,"CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","CONSEJO ESTATAL DE CONCERTACIÓN PARA LA OBRA PÚBLICA","INMOBILIARIA VILMO, S.A. DE C.V.","RICARDO BURGOS RUIZ","CUBIK-A SERCO SA DE CV",24/06/2016,25/06/2016,15/08/2016,15/08/2016,2016
